1.6579,2.158,0
1.9822,1.787,0
2.1987,2.8831,0
2.8218,1.935,0
1.751,1.1992,0
1.8211,1.1483,0
2.3088,1.476,0
2.1767,1.5884,0
1.2188,2.257,0
2.6032,2.5848,0
2.724,2.6123,0
1.2971,2.5016,0
1.5178,1.0613,0
2.6085,1.0341,0
2.6565,1.5563,0
1.687,2.1907,0
2.3703,1.2795,0
1.6594,1.3644,0
2.5823,2.1102,0
2.1479,2.1634,0
2.6579,3.158,0
2.9822,2.787,0
3.1987,3.8831,0
3.8218,2.935,0
2.751,2.1992,0
2.8211,2.1483,0
3.3088,2.476,0
3.1767,2.5884,0
2.2188,3.257,0
3.6032,3.5848,0
3.724,3.6123,0
2.2971,3.5016,0
2.5178,2.0613,0
3.6085,2.0341,0
3.6565,2.5563,0
2.687,3.1907,0
3.3703,2.2795,0
2.6594,2.3644,0
3.5823,3.1102,0
3.1479,3.1634,0
3.6579,4.158,0
3.9822,3.787,0
4.1987,4.8831,0
4.8218,3.935,0
3.751,3.1992,0
3.8211,3.1483,0
4.3088,3.476,0
4.1767,3.5884,0
3.2188,4.257,0
4.6032,4.5848,0
4.724,4.6123,0
3.2971,4.5016,0
3.5178,3.0613,0
4.6085,3.0341,0
4.6565,3.5563,0
3.687,4.1907,0
4.3703,3.2795,0
3.6594,3.3644,0
4.5823,4.1102,0
4.1479,4.1634,0
4.6579,5.158,0
4.9822,4.787,0
5.1987,5.8831,0
5.8218,4.935,0
4.751,4.1992,0
4.8211,4.1483,0
5.3088,4.476,0
5.1767,4.5884,0
4.2188,5.257,0
5.6032,5.5848,0
5.724,5.6123,0
4.2971,5.5016,0
4.5178,4.0613,0
5.6085,4.0341,0
5.6565,4.5563,0
4.687,5.1907,0
5.3703,4.2795,0
4.6594,4.3644,0
5.5823,5.1102,0
5.1479,5.1634,0
5.6579,6.158,0
5.9822,5.787,0
6.1987,6.8831,0
6.8218,5.935,0
5.751,5.1992,0
5.8211,5.1483,0
6.3088,5.476,0
6.1767,5.5884,0
5.2188,6.257,0
6.6032,6.5848,0
6.724,6.6123,0
5.2971,6.5016,0
5.5178,5.0613,0
6.6085,5.0341,0
6.6565,5.5563,0
5.687,6.1907,0
6.3703,5.2795,0
5.6594,5.3644,0
6.5823,6.1102,0
6.1479,6.1634,0
3.581,2.5967,0
3.7574,1.5458,0
4.4877,1.3356,0
